Date,Evaporation,Volume,V2,SurfaceArea,EvapVol,C2 (wt%)
2024-03-19,482.7493,399030100.0,399030095.6552563,9,4.3447437,26.300000286361257
2024-03-20,490.87448,399030100.0,399030095.58212966,9,4.41787032,26.300000291181018
2024-03-21,498.98114,399030100.0,399030095.50916976,9,4.49083026,26.300000295989793
2024-03-22,507.14124,399030100.0,399030095.43572885,9,4.5642711600000005,26.30000030083027
2024-03-23,515.256,399030100.0,399030095.362696,9,4.637304,26.300000305643852
2024-03-24,523.36084,399030100.0,399030095.2897524,9,4.710247560000001,26.300000310451548
2024-03-25,531.60315,399030100.0,399030095.21557164,9,4.78442835,26.300000315340792
2024-03-26,540.0945,399030100.0,399030095.1391495,9,4.860850500000001,26.300000320377762
2024-03-27,548.7497,399030100.0,399030095.0612527,9,4.9387473,26.300000325511924
2024-03-28,557.3251,399030100.0,399030094.9840741,9,5.0159259,26.30000033059875
2024-03-29,565.72864,399030100.0,399030094.90844226,9,5.091557760000001,26.300000335583633
2024-03-30,573.9824,399030100.0,399030094.8341584,9,5.165841599999999,26.300000340479667
2024-03-31,582.5889,399030100.0,399030094.7566999,9,5.2433001,26.30000034558494
2024-04-01,591.3595,399030100.0,399030094.6777645,9,5.322235500000001,26.300000350787563
2024-04-02,600.11884,399030100.0,399030094.5989304,9,5.40106956,26.3000003559835
2024-04-03,608.9495,399030100.0,399030094.5194545,9,5.480545499999999,26.300000361221745
2024-04-04,617.8237,399030100.0,399030094.4395867,9,5.5604133000000004,26.300000366485815
2024-04-05,626.74536,399030100.0,399030094.35929173,9,5.64070824,26.300000371778044
2024-04-06,635.6731,399030100.0,399030094.2789421,9,5.7210579,26.30000037707387
2024-04-07,644.62286,399030100.0,399030094.19839424,9,5.801605739999999,26.300000382382766
2024-04-08,653.5672,399030100.0,399030094.1178952,9,5.8821048,26.300000387688446
2024-04-09,662.5107,399030100.0,399030094.0374037,9,5.9625963,26.300000392993624
2024-04-10,671.5058,399030100.0,399030093.9564478,9,6.0435522,26.300000398329413
2024-04-11,680.53595,399030100.0,399030093.8751764,9,6.1248235499999995,26.300000403685992
2024-04-12,689.6378,399030100.0,399030093.7932598,9,6.2067402000000005,26.300000409085104
2024-04-13,698.7989,399030100.0,399030093.7108099,9,6.2891901,26.300000414519364
2024-04-14,707.9276,399030100.0,399030093.6286516,9,6.3713484,26.3000004199344
2024-04-15,717.0088,399030100.0,399030093.5469208,9,6.4530791999999995,26.300000425321265
2024-04-16,726.08673,399030100.0,399030093.46521944,9,6.53478057,26.300000430706184
2024-04-17,735.1613,399030100.0,399030093.3835483,9,6.6164517,26.300000436089114
2024-04-18,744.29236,399030100.0,399030093.3013688,9,6.698631240000001,26.300000441505553
2024-04-19,753.47345,399030100.0,399030093.218739,9,6.7812610499999995,26.300000446951667
2024-04-20,762.65155,399030100.0,399030093.13613605,9,6.863863950000001,26.30000045239601
2024-04-21,771.81647,399030100.0,399030093.05365175,9,6.94634823,26.300000457832535
2024-04-22,781.0405,399030100.0,399030092.9706355,9,7.0293645,26.300000463304123
2024-04-23,790.2544,399030100.0,399030092.8877104,9,7.1122896,26.3000004687697
2024-04-24,799.47925,399030100.0,399030092.8046867,9,7.19531325,26.300000474241774
2024-04-25,808.71466,399030100.0,399030092.72156805,9,7.278431939999999,26.30000047972011
2024-04-26,817.9735,399030100.0,399030092.6382385,9,7.361761499999999,26.300000485212347
2024-04-27,827.29047,399030100.0,399030092.5543858,9,7.44561423,26.300000490739063
2024-04-28,836.6109,399030100.0,399030092.4705019,9,7.5294981,26.300000496267835
2024-04-29,845.87225,399030100.0,399030092.38714975,9,7.61285025,26.30000050176156
2024-04-30,855.3658,399030100.0,399030092.3017078,9,7.6982922,26.300000507393023
2024-05-01,864.8551,399030100.0,399030092.2163041,9,7.7836959,26.300000513021963
