Date,Evaporation,Volume,V2,SurfaceArea,EvapVol,C2 (wt%)
2025-03-17,458.34644,319476200.0,319476195.87488204,9,4.12511796,26.300000339589
2025-03-18,466.41507,319476200.0,319476195.8022644,9,4.19773563,26.30000034556705
2025-03-19,474.54782,319476200.0,319476195.7290696,9,4.270930379999999,26.30000035159261
2025-03-20,482.7493,319476200.0,319476195.6552563,9,4.3447437,26.300000357669088
2025-03-21,490.87448,319476200.0,319476195.58212966,9,4.41787032,26.300000363689037
2025-03-22,498.98114,319476200.0,319476195.50916976,9,4.49083026,26.300000369695262
2025-03-23,507.14124,319476200.0,319476195.43572885,9,4.5642711600000005,26.30000037574108
2025-03-24,515.256,319476200.0,319476195.362696,9,4.637304,26.30000038175331
2025-03-25,523.36084,319476200.0,319476195.2897524,9,4.710247560000001,26.30000038775819
2025-03-26,531.60315,319476200.0,319476195.21557164,9,4.78442835,26.30000039386492
2025-03-27,540.0945,319476200.0,319476195.1391495,9,4.860850500000001,26.300000400156165
2025-03-28,548.7497,319476200.0,319476195.0612527,9,4.9387473,26.300000406568802
2025-03-29,557.3251,319476200.0,319476194.9840741,9,5.0159259,26.300000412922316
2025-03-30,565.72864,319476200.0,319476194.90844226,9,5.091557760000001,26.300000419148503
2025-03-31,573.9824,319476200.0,319476194.8341584,9,5.165841599999999,26.300000425263715
2025-04-01,582.5889,319476200.0,319476194.7566999,9,5.2433001,26.300000431640274
2025-04-02,591.3595,319476200.0,319476194.6777645,9,5.322235500000001,26.30000043813842
2025-04-03,600.11884,319476200.0,319476194.5989304,9,5.40106956,26.300000444628214
2025-04-04,608.9495,319476200.0,319476194.5194545,9,5.480545499999999,26.300000451170853
2025-04-05,617.8237,319476200.0,319476194.4395867,9,5.5604133000000004,26.30000045774575
2025-04-06,626.74536,319476200.0,319476194.35929173,9,5.64070824,26.30000046435581
2025-04-07,635.6731,319476200.0,319476194.2789421,9,5.7210579,26.300000470970375
2025-04-08,644.62286,319476200.0,319476194.19839424,9,5.801605739999999,26.300000477601255
2025-04-09,653.5672,319476200.0,319476194.1178952,9,5.8821048,26.300000484228118
2025-04-10,662.5107,319476200.0,319476194.0374037,9,5.9625963,26.30000049085436
2025-04-11,671.5058,319476200.0,319476193.9564478,9,6.0435522,26.300000497518834
2025-04-12,680.53595,319476200.0,319476193.8751764,9,6.1248235499999995,26.300000504209276
2025-04-13,689.6378,319476200.0,319476193.7932598,9,6.2067402000000005,26.300000510952835
2025-04-14,698.7989,319476200.0,319476193.7108099,9,6.2891901,26.300000517740298
2025-04-15,707.9276,319476200.0,319476193.6286516,9,6.3713484,26.30000052450375
2025-04-16,717.0088,319476200.0,319476193.5469208,9,6.4530791999999995,26.30000053123202
2025-04-17,726.08673,319476200.0,319476193.46521944,9,6.53478057,26.300000537957857
2025-04-18,735.1613,319476200.0,319476193.3835483,9,6.6164517,26.300000544681208
2025-04-19,744.29236,319476200.0,319476193.3013688,9,6.698631240000001,26.300000551446413
2025-04-20,753.47345,319476200.0,319476193.218739,9,6.7812610499999995,26.300000558248687
2025-04-21,762.65155,319476200.0,319476193.13613605,9,6.863863950000001,26.300000565048745
2025-04-22,771.81647,319476200.0,319476193.05365175,9,6.94634823,26.30000057183904
2025-04-23,781.0405,319476200.0,319476192.9706355,9,7.0293645,26.300000578673124
2025-04-24,790.2544,319476200.0,319476192.8877104,9,7.1122896,26.300000585499706
2025-04-25,799.47925,319476200.0,319476192.8046867,9,7.19531325,26.3000005923344
2025-04-26,808.71466,319476200.0,319476192.72156805,9,7.278431939999999,26.30000059917692
2025-04-27,817.9735,319476200.0,319476192.6382385,9,7.361761499999999,26.300000606036793
2025-04-28,827.29047,319476200.0,319476192.5543858,9,7.44561423,26.300000612939737
2025-04-29,836.6109,319476200.0,319476192.4705019,9,7.5294981,26.30000061984525
2025-04-30,845.87225,319476200.0,319476192.38714975,9,7.61285025,26.300000626706986
2025-05-01,855.3658,319476200.0,319476192.3017078,9,7.6982922,26.30000063374076
2025-05-02,864.8551,319476200.0,319476192.2163041,9,7.7836959,26.300000640771383
2025-05-03,874.1806,319476200.0,319476192.1323746,9,7.8676254,26.30000064768065
2025-05-04,883.4804,319476200.0,319476192.0486764,9,7.9513236,26.300000654570876
2025-05-05,892.7672,319476200.0,319476191.9650952,9,8.0349048,26.300000661451467
2025-05-06,902.079,319476200.0,319476191.881289,9,8.118711,26.300000668350584
2025-05-07,911.38586,319476200.0,319476191.79752725,9,8.20247274,26.30000067524604
2025-05-08,920.71277,319476200.0,319476191.7135851,9,8.28641493,26.300000682156348
2025-05-09,930.02905,319476200.0,319476191.62973857,9,8.37026145,26.300000689058784
2025-05-10,939.3432,319476200.0,319476191.5459112,9,8.4540888,26.300000695959643
2025-05-11,948.68726,319476200.0,319476191.46181464,9,8.53818534,26.30000070288266
2025-05-12,958.0205,319476200.0,319476191.3778155,9,8.6221845,26.300000709797658
2025-05-13,967.3779,319476200.0,319476191.2935989,9,8.706401099999999,26.30000071673056
2025-05-14,976.7935,319476200.0,319476191.2088585,9,8.7911415,26.30000072370658
2025-05-15,986.193,319476200.0,319476191.124263,9,8.875736999999999,26.30000073067067
2025-05-16,995.5399,319476200.0,319476191.0401409,9,8.9598591,26.30000073759579
2025-05-17,1004.9055,319476200.0,319476190.9558505,9,9.0441495,26.30000074453477
2025-05-18,1014.2603,319476200.0,319476190.8716573,9,9.128342700000001,26.300000751465742
2025-05-19,1023.6078,319476200.0,319476190.7875298,9,9.2124702,26.300000758391306
2025-05-20,1033.0536,319476200.0,319476190.7025176,9,9.2974824,26.3000007653897
2025-05-21,1042.4865,319476200.0,319476190.6176215,9,9.3823785,26.300000772378546
2025-05-22,1051.829,319476200.0,319476190.533539,9,9.466460999999999,26.300000779300404
2025-05-23,1061.1603,319476200.0,319476190.4495573,9,9.5504427,26.300000786213968
2025-05-24,1070.4692,319476200.0,319476190.3657772,9,9.6342228,26.300000793110936
2025-05-25,1079.7809,319476200.0,319476190.2819719,9,9.7180281,26.30000080000998
2025-05-26,1089.0728,319476200.0,319476190.1983448,9,9.801655199999999,26.300000806894346
2025-05-27,1098.3657,319476200.0,319476190.1147087,9,9.8852913,26.30000081377946
2025-05-28,1107.6611,319476200.0,319476190.0310501,9,9.9689499,26.300000820666426
2025-05-29,1116.9048,319476200.0,319476189.9478568,9,10.0521432,26.300000827515085
2025-05-30,1126.1658,319476200.0,319476189.8645078,9,10.1354922,26.30000083437656
2025-05-31,1135.4026,319476200.0,319476189.7813766,9,10.218623399999998,26.30000084122011
2025-06-01,1144.791,319476200.0,319476189.696881,9,10.303118999999999,26.30000084817598
2025-06-02,1154.1503,319476200.0,319476189.6126473,9,10.3873527,26.300000855110287
2025-06-03,1163.5029,319476200.0,319476189.5284739,9,10.471526099999998,26.300000862039628
2025-06-04,1172.82,319476200.0,319476189.44462,9,10.55538,26.30000086894267
2025-06-05,1182.1221,319476200.0,319476189.3609011,9,10.6390989,26.300000875834602
2025-06-06,1191.466,319476200.0,319476189.276806,9,10.723194,26.3000008827575
2025-06-07,1200.8492,319476200.0,319476189.1923572,9,10.807642800000002,26.300000889709516
2025-06-08,1210.2661,319476200.0,319476189.1076051,9,10.892394900000001,26.3000008966865
2025-06-09,1219.6721,319476200.0,319476189.0229511,9,10.9770489,26.300000903655405
2025-06-10,1229.0731,319476200.0,319476188.9383421,9,11.0616579,26.300000910620614
2025-06-11,1238.4824,319476200.0,319476188.8536584,9,11.146341600000001,26.300000917591966
2025-06-12,1247.7783,319476200.0,319476188.7699953,9,11.2300047,26.300000924479303
2025-06-13,1257.0533,319476200.0,319476188.6865203,9,11.3134797,26.300000931351153
2025-06-14,1266.3162,319476200.0,319476188.6031542,9,11.3968458,26.300000938214037
2025-06-15,1275.608,319476200.0,319476188.519528,9,11.480471999999999,26.300000945098336
2025-06-16,1284.7764,319476200.0,319476188.4370124,9,11.5629876,26.300000951891207
2025-06-17,1293.9078,319476200.0,319476188.3548298,9,11.6451702,26.300000958656664
2025-06-18,1303.0101,319476200.0,319476188.2729091,9,11.727090899999999,26.300000965400557
2025-06-19,1312.1245,319476200.0,319476188.1908795,9,11.809120499999999,26.30000097215342
2025-06-20,1321.2357,319476200.0,319476188.1088787,9,11.891121299999998,26.300000978903913
2025-06-21,1330.31,319476200.0,319476188.02721,9,11.97279,26.300000985627065
2025-06-22,1339.3323,319476200.0,319476187.9460093,9,12.0539907,26.30000099231169
2025-06-23,1348.3348,319476200.0,319476187.8649868,9,12.135013200000001,26.300000998981645
2025-06-24,1357.4746,319476200.0,319476187.7827286,9,12.2172714,26.300001005753323
2025-06-25,1366.6489,319476200.0,319476187.7001599,9,12.299840099999999,26.300001012550567
2025-06-26,1375.8236,319476200.0,319476187.6175876,9,12.3824124,26.3000010193481
2025-06-27,1385.0104,319476200.0,319476187.5349064,9,12.465093599999998,26.300001026154607
2025-06-28,1394.1835,319476200.0,319476187.4523485,9,12.5476515,26.300001032950963
2025-06-29,1403.3337,319476200.0,319476187.3699967,9,12.630003299999998,26.300001039730343
2025-06-30,1412.463,319476200.0,319476187.287833,9,12.712166999999999,26.30000104649425
2025-07-01,1421.4553,319476200.0,319476187.2069023,9,12.7930977,26.30000105315664
2025-07-02,1430.1526,319476200.0,319476187.1286266,9,12.871373399999998,26.30000105960048
2025-07-03,1438.6737,319476200.0,319476187.0519367,9,12.9480633,26.300001065913765
2025-07-04,1447.1476,319476200.0,319476186.9756716,9,13.0243284,26.300001072192078
2025-07-05,1455.5034,319476200.0,319476186.9004694,9,13.0995306,26.30000107838289
2025-07-06,1463.8408,319476200.0,319476186.8254328,9,13.1745672,26.300001084560076
2025-07-07,1472.1798,319476200.0,319476186.7503818,9,13.249618199999999,26.30000109073844
2025-07-08,1480.5449,319476200.0,319476186.6750959,9,13.324904100000001,26.300001096936146
2025-07-09,1488.8778,319476200.0,319476186.6000998,9,13.3999002,26.300001103109995
2025-07-10,1497.1991,319476200.0,319476186.5252081,9,13.4747919,26.30000110927525
2025-07-11,1505.5199,319476200.0,319476186.4503209,9,13.549679099999999,26.300001115440136
2025-07-12,1513.7623,319476200.0,319476186.3761393,9,13.623860700000002,26.300001121546934
2025-07-13,1522.009,319476200.0,319476186.301919,9,13.698081,26.300001127656916
2025-07-14,1530.2677,319476200.0,319476186.2275907,9,13.772409300000001,26.30000113377579
2025-07-15,1538.5168,319476200.0,319476186.1533488,9,13.8466512,26.30000113988755
2025-07-16,1546.7235,319476200.0,319476186.0794885,9,13.9205115,26.300001145967894
2025-07-17,1554.9606,319476200.0,319476186.0053546,9,13.994645400000001,26.300001152070767
2025-07-18,1563.2305,319476200.0,319476185.9309255,9,14.0690745,26.300001158197936
2025-07-19,1571.5438,319476200.0,319476185.8561058,9,14.143894199999998,26.300001164357262
2025-07-20,1579.9296,319476200.0,319476185.7806336,9,14.219366399999998,26.300001170570305
2025-07-21,1588.283,319476200.0,319476185.705453,9,14.294546999999998,26.300001176759345
2025-07-22,1596.5637,319476200.0,319476185.6309267,9,14.3690733,26.300001182894512
2025-07-23,1604.8218,319476200.0,319476185.5566038,9,14.443396199999999,26.300001189012946
2025-07-24,1613.0709,319476200.0,319476185.4823619,9,14.517638100000001,26.300001195124704
