Date,Saturation_vapour,Actual_vapour,Solar-Irradiance,Slope,Psychrometric constant,Radiation-Based_evaporation,Aerodynamics_evaporation,Evaporation,wind_speed
05-10-2019,4.136094542,2.865956772,215.9440354,237.9782304,67.0741237,7.679240239,2.720217781,6.58886319,2.03631083
06-10-2019,4.118673606,2.653585773,214.6999232,237.1085491,67.06937875,7.634457945,3.830987118,6.795815814,2.486212564
07-10-2019,4.167386925,2.59435467,213.5370645,239.5390622,67.08260486,7.594605507,3.69927919,6.742387075,2.235994383
08-10-2019,4.142040596,2.396008539,212.2888107,238.2749452,67.07573939,7.54943772,4.88248997,6.963594945,2.658767574
09-10-2019,4.1321643,2.353321175,211.1289555,237.7820729,67.07305469,7.507890311,3.775551217,6.686715394,2.018059391
10-10-2019,4.157869278,2.300357125,209.9607716,239.0645126,67.08003097,7.467125459,2.846639529,6.454720222,1.457108994
11-10-2019,4.16173643,2.270675266,208.8052879,239.2573477,67.08107737,7.426147232,3.770427207,6.625628532,1.895728816
12-10-2019,4.185617446,2.229351507,207.6417183,240.4475958,67.08752125,7.385474331,3.837332796,6.611461845,1.865059961
13-10-2019,4.192106796,2.110931324,206.428958,240.7708591,67.08926695,7.342529497,4.119211893,6.64010006,1.881900514
14-10-2019,4.175030073,2.17824805,205.3336859,239.9200352,67.08466825,7.30307083,4.45384254,6.680476021,2.120779066
15-10-2019,4.180503723,2.302426202,204.2736179,240.1928072,67.086144,7.265527382,3.689865966,6.484877306,1.868049169
16-10-2019,4.202630084,2.312527605,203.1442581,241.2949161,67.09209301,7.225999455,2.863847101,6.27697786,1.440640776
17-10-2019,4.219535449,2.239717191,201.9660159,242.1363996,67.09662059,7.184573261,4.113724018,6.518267941,1.975609264
18-10-2019,4.253434153,2.288381386,200.8650841,243.8222695,67.10565363,7.146371573,2.780655555,6.204146043,1.345439598
19-10-2019,4.145941122,1.97006843,199.5349596,238.4695521,67.07679821,7.095995893,7.433064336,7.169992757,3.248071921
20-10-2019,4.017198752,1.961057267,198.4049684,232.0320596,67.04140011,7.052086905,6.65490278,6.96305266,3.077371636
21-10-2019,4.061039754,2.184091072,197.4289015,234.227552,67.05355994,7.018666464,4.261711192,6.405074512,2.158851866
22-10-2019,4.0389262,1.887539134,196.1212334,233.1205699,67.04744034,6.971542102,4.590522458,6.439702375,2.028779229
23-10-2019,4.018096238,1.814837794,194.9622723,232.0770391,67.04165016,6.929745896,3.87792245,6.245738887,1.673496867
24-10-2019,4.005271234,1.79614118,193.8459643,231.4341475,67.0380726,6.889700132,4.215547494,6.289074591,1.81436195
25-10-2019,3.990192718,1.698723161,192.6808193,230.6779102,67.03385408,6.847857451,6.890224698,6.857397013,2.858976068
26-10-2019,3.849042389,1.54468271,191.4789913,223.5784475,66.99370103,6.801068388,10.50654727,7.655395775,4.33511855
27-10-2019,3.766009926,1.948319861,190.6806713,219.3846305,66.96949903,6.770266502,8.714821298,7.225038573,4.558583136
28-10-2019,3.826221366,2.634137446,190.0282387,222.4271123,66.98709332,6.748873958,4.100581367,6.135906731,3.270618064
29-10-2019,3.894721379,2.64236508,188.9681625,225.8800278,67.00682884,6.71320245,3.392140265,5.953407873,2.575355129
30-10-2019,3.933056802,2.634012202,187.9080491,227.8085844,67.01774668,6.676628986,2.672422108,5.766422217,1.956015179
31-10-2019,4.021014594,2.486538269,186.7772392,232.2232888,67.0424629,6.638897269,2.425923444,5.69509351,1.503170092
01-11-2019,4.033175627,2.574905844,185.9849295,232.8325582,67.04584434,6.61106847,3.755625081,5.972657663,2.448699998
02-11-2019,3.898334441,2.509727509,184.9280445,226.0619085,67.00786168,6.569776202,5.423551285,6.307701814,3.713604497
03-11-2019,3.900549649,2.665576441,183.9945469,226.1734094,67.00849453,6.536674383,2.713520353,5.662869444,2.089136296
04-11-2019,4.014799612,2.677845912,183.0007259,231.9118143,67.04073147,6.504495134,2.347315067,5.572238839,1.669345559
05-11-2019,3.959033591,2.767552334,182.0576298,229.1138634,67.0250941,6.469464806,3.237590899,5.73799518,2.583604203
06-11-2019,3.861842949,2.704865029,181.0529429,224.2238122,66.99739297,6.431103986,3.670598463,5.796031161,3.016497948
07-11-2019,3.688103099,1.542880944,179.4397925,215.4375661,66.94637959,6.368950857,8.823917032,6.950963751,3.91093294
08-11-2019,3.376832646,1.109762113,178.1878289,199.5446727,66.84969951,6.315380863,13.28479857,8.064304745,5.571615895
09-11-2019,3.172700815,1.270956254,177.3766359,189.008899,66.78213774,6.280276822,11.77529917,7.714921853,5.887229879
10-11-2019,3.108902272,1.227636217,176.4293978,185.6965469,66.76027069,6.244693089,8.122618414,6.74129605,4.105225886
11-11-2019,3.148442339,1.471687545,175.6999543,187.7505493,66.77386716,6.220141068,4.430128878,5.750535684,2.512106405
12-11-2019,3.188462709,1.526118074,174.852285,189.8257761,66.787483,6.191394037,3.286352198,5.435312948,1.879681494
13-11-2019,3.234478708,1.696602037,174.0942809,192.2073332,66.8029618,6.165982347,2.57578503,5.240012149,1.592499603
14-11-2019,3.226441324,2.069640633,173.4652908,191.7917078,66.80027163,6.143457694,3.926766305,5.570835189,3.22751109
15-11-2019,3.170964537,2.145139655,172.6754063,188.9188793,66.78154755,6.113768947,4.666597014,5.735809542,4.325320529
16-11-2019,3.086676624,2.127989694,171.8519526,184.5403581,66.75256392,6.081972901,5.288607716,5.871226176,5.245124181
17-11-2019,3.050398181,2.144067602,171.0655115,182.6505957,66.7398832,6.052990078,4.576031161,5.657738158,4.800578398
18-11-2019,3.037359223,2.003052473,170.2097095,181.9706137,66.7352945,6.022294254,2.122656023,4.975903729,1.951288523
19-11-2019,3.056793651,1.968268207,169.4327502,182.983969,66.74212787,5.995418013,1.269903054,4.732470618,1.109234093
20-11-2019,3.109507148,2.026339453,168.7289755,185.7279964,66.76047978,5.972156457,0.98899146,4.654557765,0.868136607
21-11-2019,3.123705077,1.848417724,167.908395,186.4659453,66.76537785,5.943548063,2.386215724,5.005644194,1.779069348
22-11-2019,3.126949151,1.890366383,167.2370281,186.6344918,66.76649437,5.919882307,4.182467501,5.462105494,3.215885751
23-11-2019,3.03921057,1.806838931,166.5119394,182.0671866,66.73594704,5.891518785,5.972143383,5.913144553,4.607652919
24-11-2019,2.978513254,1.829412834,165.871624,178.8966256,66.71437626,5.866966226,4.614019403,5.526633077,3.817795486
25-11-2019,2.946615978,1.761797017,165.1985153,177.2267992,66.70289147,5.842152139,4.727200664,5.537267206,3.793527782
26-11-2019,2.848725188,1.417781247,164.3667665,172.086129,66.66697799,5.809608216,8.002129917,6.421825573,5.317092365
27-11-2019,2.794887447,1.239411387,163.6534458,169.2483061,66.64678007,5.78264315,7.818114605,6.357719217,4.778921845
28-11-2019,2.727730877,1.266649993,163.1081563,165.6976352,66.6211197,5.761156525,7.380928071,6.22565193,4.803169815
29-11-2019,2.648114793,1.209812385,162.5247095,161.4722697,66.58999786,5.737866906,8.14625237,6.441071275,5.385163329
30-11-2019,2.57980187,1.13587174,161.9506162,157.8326033,66.5626576,5.715251299,8.23908759,6.463900135,5.425305118
01-12-2019,2.519607577,1.181048042,162.0104393,154.6143304,66.53805453,5.715249219,6.797997653,6.041015429,4.828748043
02-12-2019,2.479991206,1.17467765,161.5355538,152.4904119,66.52158961,5.69708658,6.418875729,5.916319139,4.675578429
03-12-2019,2.475747302,1.203925853,161.1049508,152.2626082,66.51981264,5.681748161,5.919895511,5.754155794,4.425670974
04-12-2019,2.472430156,1.17149289,160.6637935,152.0845131,66.51842192,5.666071245,5.703135206,5.677349392,4.168199912
05-12-2019,2.490800706,1.075535684,160.2097161,153.0703979,66.52610408,5.650709975,7.861250868,6.320386733,5.281351944
06-12-2019,2.438588868,1.097514079,159.8493224,150.2656915,66.50414294,5.636137479,7.659529414,6.256906263,5.430506238
07-12-2019,2.373082448,0.997611897,159.4406868,146.7349854,66.47602008,5.619352116,7.918421633,6.336167794,5.473669273
08-12-2019,2.349633143,1.012131504,159.1264305,145.4678297,66.46579313,5.607413627,6.271754941,5.815761749,4.458471395
09-12-2019,2.352350176,1.12365903,158.8952287,145.6147424,66.46698252,5.599366565,4.496592675,5.253754265,3.479621831
10-12-2019,2.362898428,1.198703165,158.665934,146.1848746,66.47158908,5.591673869,3.082524512,4.807370669,2.517514252
11-12-2019,2.44213052,1.922030478,158.7790987,150.4562034,66.50564513,5.598528846,1.18539672,4.245764749,2.167045647
12-12-2019,2.492303197,1.80961654,158.5075782,153.1509866,66.52673027,5.59072699,2.412806449,4.628332326,3.36041022
13-12-2019,2.4874697,1.512351169,158.1703446,152.8917095,66.52471469,5.578663389,1.896551518,4.462286424,1.849262069
14-12-2019,2.50460158,1.407533795,157.9481078,153.8103778,66.53184384,5.571422096,2.153652247,4.53943409,1.866522989
15-12-2019,2.43117591,1.195468239,157.6907873,149.8668103,66.50099276,5.559766187,5.961765363,5.683321281,4.58722839
16-12-2019,2.366421282,1.164942786,157.5571737,146.3752059,66.47312367,5.552727347,7.260809167,6.086166037,5.745928893
17-12-2019,2.27153374,0.902126461,157.3073945,141.2347397,66.43109664,5.540419417,8.021903867,6.334231901,5.569754434
18-12-2019,2.229830328,0.927849132,157.2604237,138.9661521,66.4121537,5.537185721,4.983999255,5.358304585,3.63969074
19-12-2019,2.2491728,0.962502297,157.2452841,140.019068,66.42097662,5.537388189,3.077451683,4.745916818,2.274129151
20-12-2019,2.250421977,1.167093802,157.3570858,140.0870244,66.42154421,5.541372638,3.218793556,4.79433686,2.825038115
21-12-2019,2.256108066,1.143435147,157.3593105,140.3962874,66.42412443,5.54166624,5.537412469,5.540300064,4.731845796
22-12-2019,2.209138896,0.855461417,157.2234032,137.8384093,66.40264341,5.535089484,7.56229679,6.194173062,5.311653552
23-12-2019,2.180961943,0.938505525,157.3462778,136.3003388,66.38957048,5.538324762,6.032034995,5.700035872,4.616086257
24-12-2019,2.17034264,0.864917532,157.3936606,135.7199639,66.38460642,5.539578326,5.950288651,5.674482961,4.333884164
25-12-2019,2.122086565,0.844089848,157.5013765,133.0776786,66.36178613,5.5414639,6.642883082,5.907951768,4.942174747
26-12-2019,2.088872361,0.787936014,157.6109938,131.2542277,66.34582218,5.543986668,4.602077193,5.227732909,3.363481771
27-12-2019,2.068312316,0.780238137,157.7799026,130.123496,66.33583211,5.549092381,3.867240107,4.981203489,2.854640937
28-12-2019,2.097711725,0.770897649,157.9738479,131.7398925,66.3500916,5.557107685,4.827225072,5.312634052,3.459224156
29-12-2019,2.042368605,0.799596096,158.2204451,128.6944792,66.32310524,5.563518606,5.721130624,5.617120534,4.377049445
30-12-2019,1.993908798,0.827987139,158.4924977,126.018555,66.29896113,5.571056023,5.29396948,5.475534043,4.317211149
31-12-2019,1.979853644,0.824686418,158.7687909,125.240782,66.29186533,5.580170521,6.214074794,5.799572786,5.114731546
01-01-2020,1.985072121,0.930594599,159.2809723,125.5296457,66.29450487,5.598394813,6.431058698,5.886163792,5.798776552
02-01-2020,1.964624138,1.034247665,159.6705067,124.3971717,66.28412824,5.611207726,5.08957523,5.42987922,5.201325654
03-01-2020,1.907717581,1.132260106,160.0795657,121.2369777,66.25475988,5.623090563,3.174502681,4.757822556,3.892323589
04-01-2020,1.903321133,1.10366482,160.4448254,120.9922996,66.25246015,5.635725362,1.213342546,4.070961992,1.442684226
05-01-2020,1.956445847,1.218209001,160.911194,123.9437825,66.27995238,5.654452234,1.510568679,4.210592429,1.945521281
06-01-2020,1.987020805,1.248950391,161.3576385,125.6374866,66.29548902,5.671469501,2.706162231,4.647223955,3.486159544
07-01-2020,1.968125366,1.272922545,161.8251622,124.5911946,66.28591147,5.687080523,3.650187747,4.979728568,4.992233662
08-01-2020,1.994767411,1.090904297,162.2095043,126.066044,66.29939323,5.701747014,3.259276339,4.859941302,3.428544156
09-01-2020,1.950958937,0.741242146,162.5044011,123.6394536,66.27714243,5.710195762,5.226398574,5.541360095,4.107807133
10-01-2020,1.930795268,0.763892589,163.0472828,122.5200793,66.26675829,5.728374291,6.263035569,5.916047701,5.103186828
11-01-2020,1.922541141,0.939941529,163.7078193,122.0613974,66.26248091,5.75120981,4.507190453,5.313496814,4.361346063
12-01-2020,1.973877038,1.18184151,164.4169884,124.9098249,66.28883506,5.778420861,2.404563472,4.608699923,2.886574756
13-01-2020,1.941542606,1.170016626,165.0090229,123.1169087,66.27230448,5.797781714,2.875535686,4.77521039,3.543720276
14-01-2020,1.970035915,1.057977076,165.5695841,124.697049,66.28688341,5.818757421,2.164258011,4.550350319,2.256199009
15-01-2020,1.934817881,0.989366591,166.1745098,122.743519,66.26883723,5.838426968,4.350331244,5.316691906,4.3749631
16-01-2020,1.919132717,0.894285744,166.7844092,121.8719131,66.26071008,5.859136724,4.462307581,5.367170529,4.139917688
17-01-2020,1.927292105,0.89595349,167.4729893,122.3254412,66.26494481,5.883702545,1.883028915,4.477987106,1.735988874
18-01-2020,1.960243057,0.827792734,168.1401939,124.1543249,66.28189308,5.908653767,4.184053822,5.308401618,3.512928651
19-01-2020,1.944381962,0.770977611,168.8341345,123.2745108,66.27376539,5.932312176,5.507258849,5.783696293,4.462508148
20-01-2020,1.952989258,0.88457744,169.6562102,123.752078,66.27818297,5.961594737,2.801399407,4.859391313,2.49303041
21-01-2020,1.990600425,0.909669987,170.4425277,125.8355465,66.29729471,5.990952366,3.602429185,5.166769346,3.168756975
22-01-2020,1.971658194,1.006518893,171.2900822,124.7869207,66.28770807,6.019872803,6.112284919,6.051932462,6.021501745
23-01-2020,1.991849888,0.897620053,172.037133,125.9046676,66.29792434,6.047059211,5.81907842,5.968420036,5.056347168
24-01-2020,2.021796475,0.978882529,172.9147185,127.5595702,66.31291561,6.079280427,2.912677625,4.996163018,2.655431921
25-01-2020,2.056846082,1.238023117,173.9036441,129.4922239,66.33022406,6.115644577,1.920508908,4.694641563,2.230065085
26-01-2020,2.156747072,1.71151995,174.9931863,134.9763568,66.37822094,6.158413338,1.41578861,4.594967424,3.02348646
27-01-2020,2.180998857,1.521283802,175.792278,136.3023556,66.3895877,6.1875946,3.129504069,5.18594961,4.510351127
28-01-2020,2.172687051,1.18891597,176.5309523,135.8481261,66.3857041,6.213231228,3.814547995,5.425834405,3.68672088
29-01-2020,2.177600084,0.957035276,177.3216946,136.1166459,66.38800118,6.24127836,3.000588477,5.178868549,2.337420345
30-01-2020,2.18262825,0.908043588,178.2275975,136.3913718,66.39034755,6.273385578,3.223367977,5.274815642,2.404542325
31-01-2020,2.165169713,0.904714414,179.1762478,135.4371073,66.38218084,6.306001074,3.177124812,5.276854496,2.396613795
01-02-2020,2.198883652,0.854678285,179.7698094,137.2789299,66.39790185,6.328389474,4.621191486,5.771849177,3.268733894
02-02-2020,2.176570242,0.790278723,180.7020393,136.0603672,66.38752004,6.360211909,5.829934744,6.186321302,3.998529959
03-02-2020,2.17380076,0.925640697,181.7970699,135.9090027,66.38622519,6.398629154,3.753458926,5.530576713,2.859253176
04-02-2020,2.232515668,1.468201129,183.1470942,139.1124048,66.41338247,6.448782305,2.464440537,5.161286379,3.065755029
05-02-2020,2.206590139,1.025595001,183.8971361,137.6993942,66.40146672,6.474030238,5.396111795,6.123343987,4.34434249
06-02-2020,2.220046911,1.019998644,184.9280835,138.4331082,66.40766636,6.510932196,3.404405459,5.503822203,2.697328189
07-02-2020,2.260853231,0.981200356,185.9484313,140.6542917,66.42627347,6.548690891,4.346120125,5.842161198,3.229243367
08-02-2020,2.267345879,0.709754872,186.8044278,141.0071892,66.42920775,6.579127792,6.390988036,6.51887812,3.901268135
09-02-2020,2.273789212,0.872775792,187.999307,141.3572683,66.43211272,6.621500187,4.8867002,6.066869206,3.316382595
10-02-2020,2.309628877,0.783489208,189.0121116,143.3020191,66.44814489,6.65877862,5.418131503,6.265745795,3.375565094
11-02-2020,2.337125813,0.846149681,190.149333,144.7912418,66.46030292,6.700067894,5.317614457,6.265144332,3.391074899
12-02-2020,2.387178719,1.055627882,191.3954515,147.4958849,66.4821268,6.746190426,4.958923576,6.190893644,3.540958936
13-02-2020,2.452246657,1.38873015,192.7096604,151.0001577,66.50992576,6.795353062,3.674511916,5.841066669,3.285085307
14-02-2020,2.520127582,1.164505485,193.6897961,154.6421778,66.53826919,6.832825294,4.326904614,6.078962885,3.034798838
15-02-2020,2.528868337,1.087694041,194.7637711,155.1101464,66.54187179,6.871084077,3.654468647,5.90542803,2.41100971
16-02-2020,2.611780502,0.978496232,195.8207264,159.5380589,66.57553134,6.911866965,5.485662023,6.491943724,3.19343804
17-02-2020,2.608213075,0.932724216,196.9254999,159.3479493,66.57410181,6.950712809,6.519610261,6.823676671,3.699740954
18-02-2020,2.647530275,0.98189696,198.1024079,161.4411831,66.58976646,6.993898368,4.325936601,6.214798201,2.46940304
19-02-2020,2.628635025,1.354261129,199.4863922,160.4357532,66.58226299,7.041965601,6.522032437,6.889474062,4.866058372
20-02-2020,2.639169523,1.325885779,200.6219583,160.9964257,66.58645193,7.082497184,5.207905363,6.53402702,3.770472191
21-02-2020,2.559630244,0.988262858,201.5631603,156.7553114,66.55446748,7.112306198,8.812529751,7.619034894,5.332294018
22-02-2020,2.560329175,1.243683526,202.8884105,156.7926584,66.55475217,7.15909926,6.614072798,6.996688149,4.776296617
23-02-2020,2.598215175,1.385923781,204.1357542,158.8149634,66.57008666,7.204772507,5.402107476,6.672334498,4.236892304
24-02-2020,2.759646161,1.4573859,205.3414666,167.3865576,66.63338021,7.25421749,3.864611047,6.289082054,2.821624578
25-02-2020,2.818080058,1.575482831,206.5734044,170.4717382,66.655521,7.30016372,3.344789224,6.188323821,2.559349536
26-02-2020,2.874421826,1.765419893,207.8413154,173.4379479,66.67650501,7.347283098,4.008115621,6.420041883,3.43636403
27-02-2020,2.886943694,1.622157537,208.9339472,174.0960661,66.68112146,7.386419487,5.708319413,6.921684452,4.2912359
28-02-2020,2.883286483,1.959902366,210.2744165,173.9038939,66.67977491,7.433658837,4.100171551,6.50975497,4.221928313
29-02-2020,2.96674563,2.091177319,211.5045659,178.2808845,66.7101514,7.480553534,2.900136012,6.233322813,3.149340065
01-03-2020,2.961163104,1.4827694,212.1514775,177.9886581,66.70814219,7.503207698,6.481936178,7.224793245,4.168750209
02-03-2020,2.904034459,1.426641385,213.2797255,174.9936655,66.68739513,7.540764719,5.873674344,7.080762126,3.780115174
03-03-2020,2.911520057,1.601298302,214.5505753,175.386571,66.69013314,7.586008607,5.884368062,7.117220687,4.270180672
04-03-2020,2.860301189,1.984728421,215.9298059,172.6953174,66.67127873,7.632616537,5.149411484,6.94096424,5.591863716
05-03-2020,2.854745054,1.844172738,217.0069665,172.4029686,66.66921634,7.670454377,6.05421798,7.219740238,5.696156117
06-03-2020,2.849281337,1.175890868,217.7374841,172.1154043,66.66718495,7.696041177,5.677458251,7.132460551,3.225877602
07-03-2020,2.871739389,1.277724355,218.9549525,173.2969131,66.67551387,7.740040064,4.98252678,6.973874478,2.971997608
08-03-2020,2.920566913,1.276018203,220.095511,175.8612341,66.69343428,7.782449823,2.989199776,6.46448588,1.72822159
09-03-2020,2.929396536,1.198117213,221.177819,176.3242995,66.69664785,7.821096439,6.396489182,7.430115622,3.512899735
10-03-2020,2.85975063,1.481133492,222.4962118,172.6663521,66.67107452,7.864699627,8.240093954,7.969271417,5.683026977
11-03-2020,2.738555642,1.026655106,223.3064189,166.2707792,66.62529164,7.887918201,12.44423894,9.191358818,6.911638903
12-03-2020,2.632692161,1.054945307,224.444295,160.6517213,66.58387795,7.923183745,9.953397122,8.518070638,5.9982593
13-03-2020,2.694607559,1.010260929,225.5195457,163.9418507,66.6082663,7.964057507,5.172056723,7.157420173,2.919597844
14-03-2020,2.767291536,1.028019401,226.6341864,167.7907344,66.63629945,8.006788554,5.245248411,7.221815879,2.86740969
15-03-2020,2.837696832,0.989775543,227.6976295,171.5054361,66.66286697,8.047566277,6.672208957,7.66260631,3.433028405
16-03-2020,2.851001354,1.055047674,228.8311603,172.20594,66.6678248,8.088230385,8.066376483,8.08213113,4.270459263
17-03-2020,2.924307642,1.09324533,229.9341376,176.0574389,66.69479673,8.130504053,6.66935105,7.729060572,3.463153014
18-03-2020,3.0367414,1.189051378,231.0680873,181.938384,66.73507666,8.175535204,5.053255561,7.337626845,2.600359396
19-03-2020,3.115901966,1.375756926,232.2498565,186.0604313,66.76268823,8.220747848,7.457899778,8.019303503,4.074950351
20-03-2020,3.044279399,2.042507982,233.6883678,182.3315524,66.73773193,8.268573629,6.089945392,7.684813541,5.78010848
21-03-2020,3.143331427,2.286058628,234.8493689,187.4852578,66.77211783,8.31393463,4.350209369,7.272995977,4.824833632
22-03-2020,3.29795136,2.18509195,235.819932,195.4844697,66.82401094,8.354781616,4.034108175,7.254074812,3.446660161
23-03-2020,3.390668264,2.02715597,236.7472148,200.2554205,66.85415303,8.391417329,4.332867451,7.375613548,3.02139546
24-03-2020,3.357426213,2.192976178,237.8341353,198.5470457,66.84342684,8.428590326,4.110993485,7.34112488,3.356735775
25-03-2020,3.327359983,2.111059418,238.7781717,196.9998023,66.83364808,8.460808052,3.642290463,7.240192894,2.847245368
26-03-2020,3.181751181,1.776057523,239.5677525,189.4780143,66.78520968,8.482633601,4.558244808,7.459891733,3.083175082
27-03-2020,3.208569263,1.67953741,240.4730599,190.8669876,66.79426942,8.515843841,6.084714982,7.885615308,3.78368466
28-03-2020,3.224090538,1.844162768,241.5172069,191.6701172,66.79948374,8.553487764,5.722635953,7.82187585,3.943038261
29-03-2020,3.31300857,1.503130007,242.2497407,196.2605594,66.82895416,8.58321593,4.630963036,7.579280335,2.432837521
30-03-2020,3.380919699,1.431160368,243.1260274,199.7546714,66.85101668,8.617107707,6.336679263,8.04529335,3.090095808
31-03-2020,3.273742051,1.916963711,244.3237283,194.2355956,66.81602312,8.655024937,7.377244648,8.327977751,5.169832962
01-04-2020,3.359063818,1.919792884,244.9683698,198.6312619,66.84395734,8.681488954,6.747887002,8.194627669,4.457757848
02-04-2020,3.503540979,1.787905128,245.7623577,206.0384732,66.88992483,8.715616668,5.006096735,7.806478919,2.774376208
03-04-2020,3.579389328,1.519887621,246.4426881,209.9095584,66.91342163,8.742813652,5.455357528,7.948172478,2.518559926
04-04-2020,3.666082125,1.420735069,247.2212818,214.3197309,66.93977028,8.773888595,7.289549684,8.420615887,3.086799699
05-04-2020,3.645652083,1.872751508,248.3719477,213.2817914,66.93360854,8.813914376,7.04381931,8.39110089,3.777592024
06-04-2020,3.663711082,2.006422209,249.2792099,214.1993139,66.93905665,8.846830195,6.938879304,8.392547015,3.980909876
07-04-2020,3.681217013,2.179429142,250.1925723,215.088116,66.94431639,8.87994278,7.474132098,8.546254082,4.731985484
08-04-2020,3.636628154,2.266976444,251.0367704,212.8230685,66.93087765,8.908116824,6.2285593,8.267035119,4.323830756
09-04-2020,3.722160198,2.141884293,251.7387145,217.1644944,66.95653633,8.936450056,7.606466802,8.623023515,4.576582365
10-04-2020,3.816947942,1.937035818,252.3728065,221.9589791,66.98439878,8.96268766,6.761577828,8.452414609,3.419808042
11-04-2020,3.932720367,1.634022774,252.9174099,227.7916711,67.01765126,8.986487347,7.736311904,8.702290697,3.19995121
12-04-2020,3.985400947,1.588564908,253.6167101,230.4375004,67.03251069,9.013332408,11.27990257,9.52408604,4.474641531
13-04-2020,3.884622601,1.701450018,254.4108042,225.3715285,67.00393771,9.037699903,11.59460288,9.623667562,5.049623943
14-04-2020,3.806649109,2.106428848,255.3726337,221.4388897,66.98139983,9.068816537,10.33705881,9.363347282,5.780734544
15-04-2020,3.857328311,2.418775762,256.2424897,223.9962334,66.99609203,9.101702916,7.810881773,8.804513043,5.162565324
16-04-2020,3.800589264,2.438894761,256.9236874,221.1327737,66.97963206,9.123656903,7.668475509,8.78536007,5.354520399
17-04-2020,3.865928705,2.092662634,257.3733524,224.4297383,66.99856922,9.142209042,10.00588801,9.34076647,5.365039947
18-04-2020,3.851433589,2.263347138,258.1152641,223.6990279,66.99439149,9.167990931,9.314620037,9.201783673,5.576763537
19-04-2020,3.883605183,2.354519856,258.7923811,225.3202883,67.00364609,9.193311209,9.11775315,9.175992526,5.669533637
20-04-2020,3.924970848,2.577452387,259.5271823,227.4020279,67.01545129,9.221038527,7.641065834,8.861404366,5.391510365
21-04-2020,4.020553652,2.583026395,260.123618,232.2001903,67.04233456,9.245937456,6.445661915,8.618563357,4.263268262
22-04-2020,4.01002399,2.469809931,260.6385218,231.6724283,67.03939951,9.263833827,9.49474125,9.315655997,5.861290914
23-04-2020,3.960860569,2.527761211,261.23436,229.2056185,67.02560933,9.283101681,9.751380742,9.389055026,6.469653764
24-04-2020,3.919095559,2.424462103,261.7242926,227.1065463,67.01378095,9.298870403,10.9617111,9.677739975,6.973244287
25-04-2020,3.880363333,2.560210714,262.3342636,225.1570062,67.00271645,9.319003344,9.090888734,9.266688472,6.547468649
26-04-2020,3.928053928,2.748273607,262.9557255,227.5570574,67.01632696,9.342977246,7.288494424,8.875576253,5.873918344
27-04-2020,4.00703043,2.730474581,263.4503708,231.52235,67.0385639,9.363658217,8.152779669,9.09176878,6.072354433
28-04-2020,4.155529404,2.541851348,263.8367979,238.9478224,67.07939743,9.383104514,8.013256653,9.082841782,4.721536882
29-04-2020,4.137648972,2.400613301,264.2323329,238.0558042,67.07454627,9.396491747,8.430299154,9.184100782,4.614508773
30-04-2020,4.116657675,2.442834279,264.7177336,237.0078761,67.06882858,9.412950858,9.045717809,9.331951919,5.138361183
01-05-2020,4.058012264,2.612420365,265.151031,234.0760507,67.05272378,9.426094297,9.717487058,9.49097909,6.391451415
02-05-2020,4.076548743,2.865672364,265.7308045,235.0033945,67.05783515,9.447425296,9.294451985,9.413465098,7.298190714
03-05-2020,4.108712804,2.982294469,266.2157407,236.6110498,67.06665814,9.465911327,8.281228898,9.204276411,6.990146939
04-05-2020,4.218237532,3.019856621,266.6426715,242.0718117,67.09627353,9.485278451,7.973796486,9.157253625,6.326470557
05-05-2020,4.308302916,2.861988799,266.947488,246.5468971,67.12014737,9.499500509,8.747259703,9.338532009,5.750433987
06-05-2020,4.243964919,2.934293894,267.3678027,243.3515376,67.10313645,9.512046367,7.868802788,9.156867955,5.712650678
07-05-2020,4.231635407,2.929212513,267.7316916,242.7383871,67.09985185,9.524526081,8.011234313,9.196801351,5.848421157
08-05-2020,4.257936181,3.001779204,268.1259358,244.0460195,67.10684874,9.539545904,8.077841309,9.22429768,6.114242072
09-05-2020,4.251480343,2.928819922,268.4267782,243.7251547,67.10513464,9.550005519,8.265147633,9.272617618,5.941464192
10-05-2020,4.270595852,2.990737292,268.7901657,244.6750183,67.11020372,9.563656376,7.573558407,9.135297779,5.626382177
11-05-2020,4.320606848,3.044771025,269.1366913,247.1571794,67.12337621,9.577865457,7.447741177,9.122918019,5.550358185
12-05-2020,4.270265236,3.003573804,269.4188298,244.658595,67.11011621,9.586011984,7.134706421,9.058353514,5.355456568
13-05-2020,4.286328571,2.937532915,269.6751958,245.4563239,67.11436148,9.595740539,7.735029758,9.196213578,5.45264291
14-05-2020,4.304773568,2.741220091,269.8451988,246.3717925,67.11921976,9.60248473,8.353232274,9.335016615,5.079641294
15-05-2020,4.343675029,2.78884493,270.1426432,248.3006924,67.12940912,9.614528679,7.330729554,9.128493627,4.482863194
16-05-2020,4.288354509,2.545586884,270.2590566,245.556904,67.11489595,9.616592397,9.771220338,9.649783232,5.330900172
17-05-2020,4.207604547,2.498202341,270.4784487,241.5425766,67.09342685,9.621320324,11.2320059,9.971462283,6.247471587
18-05-2020,4.209570538,2.811178621,270.8993906,241.6404445,67.09395365,9.636369513,8.054493951,9.29259737,5.47646834
19-05-2020,4.292593756,2.80430048,271.1220837,245.7673441,67.11601365,9.647462033,8.218941245,9.341032757,5.250716655
